CLAVE,CODIGO,ITEM,RESULTADO,DETALLES
29900000171291501012|5513286,29900000171291501012,5513286,INSPECCIÓN,Item: 5513286 - Tipo: ADHERIBLE - NOM: NOM-015-SCFI-2007 - Criterio:  - Descripción: PATIN PARA NIÑOS
29900000171292001018|4017515,29900000171292001018,4017515,CUMPLE,Item: 4017515 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: COLCHONES INFLABLES
29900000171293701018|5075743,29900000171293701018,5075743,CUMPLE,Item: 5075743 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: SILLA PLEGABLE
29900000171293801015|5163857,29900000171293801015,5163857,CUMPLE,Item: 5163857 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: MESA PLEGABLE CAMPING CON 4 ASIENTOS
29900000171293901012|5163857,29900000171293901012,5163857,CUMPLE,Item: 5163857 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: MESA PLEGABLE CAMPING CON 4 ASIENTOS
29900000171296101019|4430581,29900000171296101019,4430581,INSPECCIÓN,Item: 4430581 - Tipo: ADHERIBLE - NOM: NOM-050-SCFI-2004 - Criterio: REVISADO - Descripción: SACO DE BOXEO DE KICKBOXING
29900000171296201016|4430581,29900000171296201016,4430581,INSPECCIÓN,Item: 4430581 - Tipo: ADHERIBLE - NOM: NOM-050-SCFI-2004 - Criterio: REVISADO - Descripción: SACO DE BOXEO DE KICKBOXING
29900000171296301013|4430581,29900000171296301013,4430581,INSPECCIÓN,Item: 4430581 - Tipo: ADHERIBLE - NOM: NOM-050-SCFI-2004 - Criterio: REVISADO - Descripción: SACO DE BOXEO DE KICKBOXING
29860000307679801019|4066216,29860000307679801019,4066216,SIN DATOS,No se encontró información en el reporte
29860000307679901016|4066216,29860000307679901016,4066216,SIN DATOS,No se encontró información en el reporte
29860000307680401019|5534774,29860000307680401019,5534774,INSPECCIÓN,"Item: 5534774 - Tipo: COSTURA - NOM: NOM-020-SCFI-1997 - Criterio:  - Descripción: CALZADO DE DEPORTE PARA HOMBRES O JOVENES, CORTE Y SUELA DE CAUCHO O PLASTICO"
29860000307680701010|4022183,29860000307680701010,4022183,INSPECCIÓN,Item: 4022183 - Tipo: ADHERIBLE - NOM: NOM-050-SCFI-2004 - Criterio:  - Descripción: SET DE INTRODUCTORIO RED Y POSTES VOLEIBOL DE PLAYA
29860000307680801017|4022183,29860000307680801017,4022183,INSPECCIÓN,Item: 4022183 - Tipo: ADHERIBLE - NOM: NOM-050-SCFI-2004 - Criterio:  - Descripción: SET DE INTRODUCTORIO RED Y POSTES VOLEIBOL DE PLAYA
29860000307680901014|4022183,29860000307680901014,4022183,INSPECCIÓN,Item: 4022183 - Tipo: ADHERIBLE - NOM: NOM-050-SCFI-2004 - Criterio:  - Descripción: SET DE INTRODUCTORIO RED Y POSTES VOLEIBOL DE PLAYA
29860000307682001013|4545840,29860000307682001013,4545840,INSPECCIÓN,Item: 4545840 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio: REVISADO - Descripción: BAÑADOR PARA HOMBRE DE FIBRAS SINTETICAS
29860000307682101010|4545843,29860000307682101010,4545843,CUMPLE,Item: 4545843 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: BAÑADOR PARA HOMBRE DE FIBRAS SINTETICAS
29860000307682201017|4545844,29860000307682201017,4545844,CUMPLE,Item: 4545844 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: BAÑADOR PARA HOMBRE DE FIBRAS SINTETICAS
29860000307682401011|4844064,29860000307682401011,4844064,CUMPLE,Item: 4844064 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: JUEGO DE MANCUERNAS 2 PIEZAS
29860000307683001014|5446701,29860000307683001014,5446701,INSPECCIÓN,Item: 5446701 - Tipo: ADHERIBLE - NOM: NOM-050-SCFI-2004 - Criterio: REVISADO - Descripción: ALETAS DE NATACION
29860000307683101011|5446701,29860000307683101011,5446701,INSPECCIÓN,Item: 5446701 - Tipo: ADHERIBLE - NOM: NOM-050-SCFI-2004 - Criterio: REVISADO - Descripción: ALETAS DE NATACION
29860000307683201018|5446701,29860000307683201018,5446701,INSPECCIÓN,Item: 5446701 - Tipo: ADHERIBLE - NOM: NOM-050-SCFI-2004 - Criterio: REVISADO - Descripción: ALETAS DE NATACION
29860000307683301015|5446701,29860000307683301015,5446701,INSPECCIÓN,Item: 5446701 - Tipo: ADHERIBLE - NOM: NOM-050-SCFI-2004 - Criterio: REVISADO - Descripción: ALETAS DE NATACION
29860000307683401012|5446701,29860000307683401012,5446701,INSPECCIÓN,Item: 5446701 - Tipo: ADHERIBLE - NOM: NOM-050-SCFI-2004 - Criterio: REVISADO - Descripción: ALETAS DE NATACION
29860000307683501019|5446701,29860000307683501019,5446701,INSPECCIÓN,Item: 5446701 - Tipo: ADHERIBLE - NOM: NOM-050-SCFI-2004 - Criterio: REVISADO - Descripción: ALETAS DE NATACION
29860000307683601016|5446702,29860000307683601016,5446702,INSPECCIÓN,Item: 5446702 - Tipo: ADHERIBLE - NOM: NOM-050-SCFI-2004 - Criterio: REVISADO - Descripción: ALETAS DE NATACION
29860000307683701013|5446702,29860000307683701013,5446702,INSPECCIÓN,Item: 5446702 - Tipo: ADHERIBLE - NOM: NOM-050-SCFI-2004 - Criterio: REVISADO - Descripción: ALETAS DE NATACION
29860000307683801010|5446702,29860000307683801010,5446702,INSPECCIÓN,Item: 5446702 - Tipo: ADHERIBLE - NOM: NOM-050-SCFI-2004 - Criterio: REVISADO - Descripción: ALETAS DE NATACION
29860000307683901017|5446702,29860000307683901017,5446702,INSPECCIÓN,Item: 5446702 - Tipo: ADHERIBLE - NOM: NOM-050-SCFI-2004 - Criterio: REVISADO - Descripción: ALETAS DE NATACION
29860000307684001015|5446702,29860000307684001015,5446702,INSPECCIÓN,Item: 5446702 - Tipo: ADHERIBLE - NOM: NOM-050-SCFI-2004 - Criterio: REVISADO - Descripción: ALETAS DE NATACION
29860000307684101012|5446702,29860000307684101012,5446702,INSPECCIÓN,Item: 5446702 - Tipo: ADHERIBLE - NOM: NOM-050-SCFI-2004 - Criterio: REVISADO - Descripción: ALETAS DE NATACION
29860000307684301016|4127876,29860000307684301016,4127876,CUMPLE,Item: 4127876 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: CAMISETA PARA NIÑO DE FIBRAS SINTETICAS
29860000307684401013|4127876,29860000307684401013,4127876,CUMPLE,Item: 4127876 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: CAMISETA PARA NIÑO DE FIBRAS SINTETICAS
29860000307684501010|4127876,29860000307684501010,4127876,CUMPLE,Item: 4127876 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: CAMISETA PARA NIÑO DE FIBRAS SINTETICAS
29860000307687901011|4527215,29860000307687901011,4527215,INSPECCIÓN,Item: 4527215 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: JERSEY PARA HOMBRE DE FIBRAS SINTETICAS
29860000307688001019|4527215,29860000307688001019,4527215,INSPECCIÓN,Item: 4527215 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: JERSEY PARA HOMBRE DE FIBRAS SINTETICAS
29860000307688101016|4527215,29860000307688101016,4527215,INSPECCIÓN,Item: 4527215 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: JERSEY PARA HOMBRE DE FIBRAS SINTETICAS
29860000307689701019|5065781,29860000307689701019,5065781,INSPECCIÓN,Item: 5065781 - Tipo: ADHERIBLE - NOM: NOM-050-SCFI-2004 - Criterio:  - Descripción: BOTELLA DE ACERO INOXIDABLE
29860000307690201012|4004971,29860000307690201012,4004971,CUMPLE,Item: 4004971 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: CARETA PROTECTORA PARA BOXEO
29860000307691601011|4986123,29860000307691601011,4986123,CUMPLE,Item: 4986123 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: RAQUETA DE PADEL
29860000307771401014|4267807,29860000307771401014,4267807,CUMPLE,Item: 4267807 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: MOCHILA DE MATERIA TEXTIL
29860000307772201011|4236898,29860000307772201011,4236898,INSPECCIÓN,"Item: 4236898 - Tipo: COSTURA - NOM: NOM-020-SCFI-1997 - Criterio:  - Descripción: CALZADO PARA HOMBRES O JOVENES QUE CUBRE EL TOBILLO, CORTE TEXTIL Y SUELA DE CAUCHO O PLASTICO"
29860000307772301018|4236898,29860000307772301018,4236898,INSPECCIÓN,"Item: 4236898 - Tipo: COSTURA - NOM: NOM-020-SCFI-1997 - Criterio:  - Descripción: CALZADO PARA HOMBRES O JOVENES QUE CUBRE EL TOBILLO, CORTE TEXTIL Y SUELA DE CAUCHO O PLASTICO"
29860000307772401015|4773151,29860000307772401015,4773151,INSPECCIÓN,"Item: 4773151 - Tipo: COSTURA - NOM: NOM-020-SCFI-1997 - Criterio:  - Descripción: CALZADO PARA MUJERES O JOVENCITAS QUE CUBRE EL TOBILLO, CORTE TEXTIL Y SUELA DE CAUCHO O PLASTICO"
29860000307773201012|5134048,29860000307773201012,5134048,INSPECCIÓN,Item: 5134048 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio: REVISADO - Descripción: CHAMARRA TIPO IMPERMEBLE PARA HOMBRE DE FIBRAS SINTETICAS
29860000307773601010|5134050,29860000307773601010,5134050,INSPECCIÓN,Item: 5134050 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: CHAMARRA TIPO IMPERMEBLE PARA HOMBRE DE FIBRAS SINTETICAS
29860000307774301010|4050399,29860000307774301010,4050399,CUMPLE,Item: 4050399 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: CHAMARRA IMPERMEABLE DE FIBRAS SINTETICAS PARA MUJER
29860000307774601011|5217343,29860000307774601011,5217343,INSPECCIÓN,Item: 5217343 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: CHAMARRA MUJER DE FIBRAS SINTETICAS CON PLUMA
29860000307774701018|5217343,29860000307774701018,5217343,INSPECCIÓN,Item: 5217343 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: CHAMARRA MUJER DE FIBRAS SINTETICAS CON PLUMA
29860000307775001010|4004754,29860000307775001010,4004754,SIN DATOS,No se encontró información en el reporte
29860000307775101017|4521015,29860000307775101017,4521015,INSPECCIÓN,Item: 4521015 - Tipo: ADHERIBLE - NOM: NOM-050-SCFI-2004 - Criterio: REVISADO - Descripción: IMPERMEABLE
29860000307775201014|4768151,29860000307775201014,4768151,CUMPLE,Item: 4768151 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: TIENDA DE ACAMPAR
29860000307776801017|2531588,29860000307776801017,2531588,INSPECCIÓN,Item: 2531588 - Tipo: ADHERIBLE - NOM: NOM-050-SCFI-2004 - Criterio: REVISADO - Descripción: BANDA DE RESISTENCIA
29860000307776901014|2531588,29860000307776901014,2531588,INSPECCIÓN,Item: 2531588 - Tipo: ADHERIBLE - NOM: NOM-050-SCFI-2004 - Criterio: REVISADO - Descripción: BANDA DE RESISTENCIA
29860000307777001012|2531588,29860000307777001012,2531588,INSPECCIÓN,Item: 2531588 - Tipo: ADHERIBLE - NOM: NOM-050-SCFI-2004 - Criterio: REVISADO - Descripción: BANDA DE RESISTENCIA
29860000307777601014|4343615,29860000307777601014,4343615,CUMPLE,Item: 4343615 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: GUANTES DE BOX
29860000307778101010|2387694,29860000307778101010,2387694,CUMPLE,Item: 2387694 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: SHORT PARA HOMBRE DE ALGODÓN
29860000307778401011|2387700,29860000307778401011,2387700,CUMPLE,Item: 2387700 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: SHORT PARA HOMBRE DE ALGODÓN
29860000307778501018|2514844,29860000307778501018,2514844,CUMPLE,Item: 2514844 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: PANTALÓN PARA HOMBRE DE ALGODÓN
29860000307779101011|5153884,29860000307779101011,5153884,CUMPLE,Item: 5153884 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: PANTALON PARA HOMBRE DE FIBRAS SINTETICAS
29860000307779201018|5153884,29860000307779201018,5153884,CUMPLE,Item: 5153884 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: PANTALON PARA HOMBRE DE FIBRAS SINTETICAS
29860000307779301015|5153884,29860000307779301015,5153884,CUMPLE,Item: 5153884 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: PANTALON PARA HOMBRE DE FIBRAS SINTETICAS
29860000307779401012|5153884,29860000307779401012,5153884,CUMPLE,Item: 5153884 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: PANTALON PARA HOMBRE DE FIBRAS SINTETICAS
29860000307779501019|5153884,29860000307779501019,5153884,CUMPLE,Item: 5153884 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: PANTALON PARA HOMBRE DE FIBRAS SINTETICAS
29860000307779601016|5153884,29860000307779601016,5153884,CUMPLE,Item: 5153884 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: PANTALON PARA HOMBRE DE FIBRAS SINTETICAS
29860000307779701013|5153884,29860000307779701013,5153884,CUMPLE,Item: 5153884 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: PANTALON PARA HOMBRE DE FIBRAS SINTETICAS
29860000307779801010|5153884,29860000307779801010,5153884,CUMPLE,Item: 5153884 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: PANTALON PARA HOMBRE DE FIBRAS SINTETICAS
29860000307779901017|5153884,29860000307779901017,5153884,CUMPLE,Item: 5153884 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: PANTALON PARA HOMBRE DE FIBRAS SINTETICAS
29860000307780001012|5153884,29860000307780001012,5153884,CUMPLE,Item: 5153884 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: PANTALON PARA HOMBRE DE FIBRAS SINTETICAS
29860000307780201016|5153885,29860000307780201016,5153885,CUMPLE,Item: 5153885 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: PANTALON PARA HOMBRE DE FIBRAS SINTETICAS
29860000307781201017|4282914,29860000307781201017,4282914,CUMPLE,Item: 4282914 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: PANTALÓN PARA MUJER DE ALGODÓN
29860000307781301014|4309443,29860000307781301014,4309443,INSPECCIÓN,Item: 4309443 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: SHORT PARA UNISEX DE FIBRAS SINTETICAS
29860000307781501018|4521483,29860000307781501018,4521483,INSPECCIÓN,Item: 4521483 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio: REVISADO - Descripción: PANTALÓN PARA MUJER DE FIBRAS SINTETICAS
29860000307781601015|4521485,29860000307781601015,4521485,INSPECCIÓN,Item: 4521485 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: PANTALÓN PARA MUJER DE FIBRAS SINTETICAS
29860000307781701012|4313280,29860000307781701012,4313280,INSPECCIÓN,Item: 4313280 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: CONJUNTO PARA ENTRENAMIENTO Ó DEPORTE DE FIBRAS SINTETICAS (CHANDALES) 2 PIEZAS
29860000307781801019|4349759,29860000307781801019,4349759,INSPECCIÓN,Item: 4349759 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio: REVISADO - Descripción: CONJUNTO PARA ENTRENAMIENTO Ó DEPORTE DE FIBRAS SINTETICAS (CHANDALES) 2 PIEZAS
29860000307781901016|2181821,29860000307781901016,2181821,INSPECCIÓN,Item: 2181821 - Tipo: ADHERIBLE - NOM: NOM-050-SCFI-2004 - Criterio:  - Descripción: COJIN 100 EQUILIBRIO INFLABLE PILATES
29860000307782301015|4792615,29860000307782301015,4792615,SIN DATOS,No se encontró información en el reporte
29860000307782601016|4925384,29860000307782601016,4925384,INSPECCIÓN,Item: 4925384 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: CALENTADORES
29860000307785401015|4004301,29860000307785401015,4004301,INSPECCIÓN,Item: 4004301 - Tipo: ADHERIBLE - NOM: NOM-015-SCFI-2007 - Criterio: REVISADO - Descripción: DIANA ADHERENTE CON 3 PELOTAS
29860000307659401017|4342874,29860000307659401017,4342874,INSPECCIÓN,"Item: 4342874 - Tipo: COSTURA - NOM: NOM-020-SCFI-1997 - Criterio:  - Descripción: CALZADO DE DEPORTE PARA HOMBRES O JOVENES, CORTE Y SUELA DE CAUCHO O PLASTICO"
29860000307660301018|2941536,29860000307660301018,2941536,CUMPLE,Item: 2941536 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: MALETA TEXTIL PARA DEPORTES
29860000307660601019|4498708,29860000307660601019,4498708,INSPECCIÓN,Item: 4498708 - Tipo: ADHERIBLE - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: MOCHILA DE MATERIA TEXTIL
29860000307660701016|4498708,29860000307660701016,4498708,INSPECCIÓN,Item: 4498708 - Tipo: ADHERIBLE - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: MOCHILA DE MATERIA TEXTIL
29860000307660801013|4498708,29860000307660801013,4498708,INSPECCIÓN,Item: 4498708 - Tipo: ADHERIBLE - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: MOCHILA DE MATERIA TEXTIL
29860000307660901010|4498708,29860000307660901010,4498708,INSPECCIÓN,Item: 4498708 - Tipo: ADHERIBLE - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: MOCHILA DE MATERIA TEXTIL
29860000307661001018|4498708,29860000307661001018,4498708,INSPECCIÓN,Item: 4498708 - Tipo: ADHERIBLE - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: MOCHILA DE MATERIA TEXTIL
29860000307662101016|4667094,29860000307662101016,4667094,INSPECCIÓN,Item: 4667094 - Tipo: ADHERIBLE - NOM: NOM-015-SCFI-2007 - Criterio:  - Descripción: BALON DE FUTBOL
29860000307662201013|4667094,29860000307662201013,4667094,INSPECCIÓN,Item: 4667094 - Tipo: ADHERIBLE - NOM: NOM-015-SCFI-2007 - Criterio:  - Descripción: BALON DE FUTBOL
29860000307664601013|4899187,29860000307664601013,4899187,CUMPLE,Item: 4899187 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: ARTICULOS PARA LA PRACTICA DE DEPORTES ACUATICOS (KIT DE SNORKELING)
29860000307664701010|4899187,29860000307664701010,4899187,CUMPLE,Item: 4899187 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: ARTICULOS PARA LA PRACTICA DE DEPORTES ACUATICOS (KIT DE SNORKELING)
29860000307668001015|5404771,29860000307668001015,5404771,CUMPLE,Item: 5404771 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: PANTALON PARA HOMBRE DE FIBRAS SINTETICAS
29860000307668701014|4531841,29860000307668701014,4531841,INSPECCIÓN,Item: 4531841 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio: REVISADO - Descripción: PANTALON PARA HOMBRE DE FIBRAS SINTETICAS
29860000307668801011|4894884,29860000307668801011,4894884,INSPECCIÓN,"Item: 4894884 - Tipo: COSTURA - NOM: NOM-020-SCFI-1997 - Criterio:  - Descripción: CALZADO PARA MUJERES O JOVENCITAS QUE CUBRE EL TOBILLO, CORTE DE CUERO NATURAL Y SUELA DE CAUCHO O PLASTICO."
29860000307672801012|5405200,29860000307672801012,5405200,CUMPLE,Item: 5405200 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: PANTALÓN PARA HOMBRE DE FIBRAS SINTETICAS
29860000307672901019|4171600,29860000307672901019,4171600,CUMPLE,Item: 4171600 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: MOCHILA CON SUPERFICIE EXTERIOR TEXTIL
29860000307674101015|4785690,29860000307674101015,4785690,CUMPLE,Item: 4785690 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: MANTA TEXTIL 100% POLIESTER
29860000307674201012|4785690,29860000307674201012,4785690,CUMPLE,Item: 4785690 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: MANTA TEXTIL 100% POLIESTER
29860000307674301019|4844273,29860000307674301019,4844273,CUMPLE,Item: 4844273 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: SACOS DE DORMIR
29860000307675801015|4561646,29860000307675801015,4561646,CUMPLE,Item: 4561646 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: GUANTES DE BOX
29860000307676401018|5447704,29860000307676401018,5447704,CUMPLE,Item: 5447704 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: SHORT HOMBRE DE FIBRAS SINTETICAS
29860000307677301012|2657295,29860000307677301012,2657295,INSPECCIÓN,Item: 2657295 - Tipo: ADHERIBLE - NOM: NOM-050-SCFI-2004 - Criterio: REVISADO - Descripción: BALON LASTRADO (BALON MEDICINAL)
29860000307677901014|2838798,29860000307677901014,2838798,SIN DATOS,No se encontró información en el reporte
29900000171491301010|4530096,29900000171491301010,4530096,SIN DATOS,No se encontró información en el reporte
29900000171491401017|4530096,29900000171491401017,4530096,SIN DATOS,No se encontró información en el reporte
29900000171491501014|4530096,29900000171491501014,4530096,SIN DATOS,No se encontró información en el reporte
29900000171491601011|4530096,29900000171491601011,4530096,SIN DATOS,No se encontró información en el reporte
29870000012504001014|1829519,29870000012504001014,1829519,INSPECCIÓN,Item: 1829519 - Tipo: ADHERIBLE - NOM: NOM-050-SCFI-2004 - Criterio:  - Descripción: BOMBA DE AIRE MANUAL
29870000012504101011|1829519,29870000012504101011,1829519,INSPECCIÓN,Item: 1829519 - Tipo: ADHERIBLE - NOM: NOM-050-SCFI-2004 - Criterio:  - Descripción: BOMBA DE AIRE MANUAL
29870000012504201018|2670054,29870000012504201018,2670054,CUMPLE,Item: 2670054 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: ACCESORIOS PARA LA CULTURA FISICA (BANCO PILATES)
29890000018529401015|2379503,29890000018529401015,2379503,INSPECCIÓN,Item: 2379503 - Tipo: ADHERIBLE - NOM: NOM-015-SCFI-2007 - Criterio:  - Descripción: BICICLETA PLEGABLE
29900000171485501011|5075743,29900000171485501011,5075743,CUMPLE,Item: 5075743 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: SILLA PLEGABLE
29900000171485601018|5075743,29900000171485601018,5075743,CUMPLE,Item: 5075743 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: SILLA PLEGABLE
29900000171485701015|5075743,29900000171485701015,5075743,CUMPLE,Item: 5075743 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: SILLA PLEGABLE
29900000171486301018|5075743,29900000171486301018,5075743,CUMPLE,Item: 5075743 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: SILLA PLEGABLE
